"index","id","fk_product","fk_package"
23453,"product_27659_packaging_24","product_27659","packaging_24"
23455,"product_27671_packaging_8","product_27671","packaging_8"
23458,"product_27651_packaging_6","product_27651","packaging_6"
23461,"product_32276_packaging_24","product_32276","packaging_24"
23468,"product_2536_packaging_6","product_2536","packaging_6"
23469,"product_2508_packaging_6","product_2508","packaging_6"
23475,"product_8031_packaging_6","product_8031","packaging_6"
23476,"product_23607_packaging_5","product_23607","packaging_5"
23477,"product_4082_packaging_6","product_4082","packaging_6"
23481,"product_4804_packaging_6","product_4804","packaging_6"
23482,"product_29047_packaging_24","product_29047","packaging_24"
23483,"product_29895_packaging_12","product_29895","packaging_12"
23484,"product_2519_packaging_6","product_2519","packaging_6"
23485,"product_17999_packaging_6","product_17999","packaging_6"
23486,"product_29048_packaging_24","product_29048","packaging_24"
23487,"product_29049_packaging_24","product_29049","packaging_24"
23488,"product_4703_packaging_24","product_4703","packaging_24"
23489,"product_2896_packaging_6","product_2896","packaging_6"
23490,"product_11496_packaging_6","product_11496","packaging_6"
23491,"product_23997_packaging_30","product_23997","packaging_30"
23492,"product_2523_packaging_12","product_2523","packaging_12"
23493,"product_23478_packaging_6","product_23478","packaging_6"
23494,"product_29050_packaging_8","product_29050","packaging_8"
23495,"product_23481_packaging_6","product_23481","packaging_6"
23496,"product_1401_packaging_6","product_1401","packaging_6"
23497,"product_2883_packaging_6","product_2883","packaging_6"
23498,"product_24411_packaging_12","product_24411","packaging_12"
23499,"product_29051_packaging_8","product_29051","packaging_8"
23500,"product_4647_packaging_6","product_4647","packaging_6"
23501,"product_16375_packaging_6","product_16375","packaging_6"
23503,"product_3162_packaging_6","product_3162","packaging_6"
23506,"product_2842_packaging_6","product_2842","packaging_6"
23508,"product_2401_packaging_6","product_2401","packaging_6"
23509,"product_3952_packaging_6","product_3952","packaging_6"
23511,"product_15849_packaging_6","product_15849","packaging_6"
23512,"product_26697_packaging_10","product_26697","packaging_10"
23513,"product_2324_packaging_6","product_2324","packaging_6"
23514,"product_15854_packaging_6","product_15854","packaging_6"
23515,"product_15856_packaging_12","product_15856","packaging_12"
23517,"product_26698_packaging_10","product_26698","packaging_10"
23519,"product_23592_packaging_100","product_23592","packaging_100"
23520,"product_23593_packaging_24","product_23593","packaging_24"
23521,"product_23599_packaging_5","product_23599","packaging_5"
23522,"product_23600_packaging_10","product_23600","packaging_10"
23523,"product_23601_packaging_10","product_23601","packaging_10"
23526,"product_23604_packaging_10","product_23604","packaging_10"
23527,"product_26696_packaging_10","product_26696","packaging_10"
23528,"product_3734_packaging_12","product_3734","packaging_12"
23529,"product_2377_packaging_6","product_2377","packaging_6"
23530,"product_26068_packaging_9","product_26068","packaging_9"
23531,"product_29052_packaging_8","product_29052","packaging_8"
23532,"product_29060_packaging_12","product_29060","packaging_12"
23533,"product_29053_packaging_50","product_29053","packaging_50"
23534,"product_29057_packaging_12","product_29057","packaging_12"
23535,"product_29054_packaging_12","product_29054","packaging_12"
23536,"product_29056_packaging_12","product_29056","packaging_12"
23537,"product_29065_packaging_12","product_29065","packaging_12"
23538,"product_29059_packaging_12","product_29059","packaging_12"
23539,"product_29058_packaging_12","product_29058","packaging_12"
23540,"product_29062_packaging_12","product_29062","packaging_12"
23541,"product_29061_packaging_12","product_29061","packaging_12"
23542,"product_29068_packaging_6","product_29068","packaging_6"
23543,"product_29067_packaging_12","product_29067","packaging_12"
23544,"product_16235_packaging_8","product_16235","packaging_8"
23545,"product_29070_packaging_6","product_29070","packaging_6"
23546,"product_29064_packaging_12","product_29064","packaging_12"
23547,"product_29066_packaging_12","product_29066","packaging_12"
23548,"product_29069_packaging_6","product_29069","packaging_6"
23549,"product_29896_packaging_12","product_29896","packaging_12"
23550,"product_29071_packaging_6","product_29071","packaging_6"
23551,"product_16280_packaging_8","product_16280","packaging_8"
23552,"product_29073_packaging_12","product_29073","packaging_12"
23553,"product_29072_packaging_6","product_29072","packaging_6"
23554,"product_29075_packaging_24","product_29075","packaging_24"
23555,"product_29074_packaging_20","product_29074","packaging_20"
23556,"product_29079_packaging_2","product_29079","packaging_2"
23557,"product_29076_packaging_12","product_29076","packaging_12"
23558,"product_29083_packaging_12","product_29083","packaging_12"
23559,"product_29086_packaging_12","product_29086","packaging_12"
23560,"product_29080_packaging_2","product_29080","packaging_2"
23561,"product_29077_packaging_2","product_29077","packaging_2"
23562,"product_29081_packaging_12","product_29081","packaging_12"
23563,"product_29084_packaging_12","product_29084","packaging_12"
23564,"product_29088_packaging_12","product_29088","packaging_12"
23565,"product_29082_packaging_12","product_29082","packaging_12"
23566,"product_29087_packaging_12","product_29087","packaging_12"
23567,"product_29085_packaging_12","product_29085","packaging_12"
23568,"product_29090_packaging_12","product_29090","packaging_12"
23569,"product_29089_packaging_12","product_29089","packaging_12"
23570,"product_29091_packaging_12","product_29091","packaging_12"
23571,"product_29093_packaging_12","product_29093","packaging_12"
23572,"product_29078_packaging_2","product_29078","packaging_2"
23573,"product_29094_packaging_12","product_29094","packaging_12"
23574,"product_29095_packaging_12","product_29095","packaging_12"
23575,"product_29096_packaging_12","product_29096","packaging_12"
23576,"product_29101_packaging_12","product_29101","packaging_12"
23577,"product_29097_packaging_12","product_29097","packaging_12"
23578,"product_29105_packaging_12","product_29105","packaging_12"
23579,"product_29098_packaging_12","product_29098","packaging_12"
23580,"product_29102_packaging_12","product_29102","packaging_12"
23581,"product_29099_packaging_12","product_29099","packaging_12"
23582,"product_29100_packaging_12","product_29100","packaging_12"
23583,"product_29115_packaging_12","product_29115","packaging_12"
23584,"product_29103_packaging_10","product_29103","packaging_10"
23585,"product_29106_packaging_10","product_29106","packaging_10"
23586,"product_29104_packaging_8","product_29104","packaging_8"
23587,"product_29111_packaging_12","product_29111","packaging_12"
23589,"product_29109_packaging_12","product_29109","packaging_12"
23590,"product_29107_packaging_12","product_29107","packaging_12"
23591,"product_29108_packaging_12","product_29108","packaging_12"
23592,"product_29110_packaging_12","product_29110","packaging_12"
23593,"product_29113_packaging_12","product_29113","packaging_12"
23594,"product_29112_packaging_12","product_29112","packaging_12"
23595,"product_29114_packaging_12","product_29114","packaging_12"
23596,"product_29116_packaging_12","product_29116","packaging_12"
23597,"product_29117_packaging_12","product_29117","packaging_12"
23599,"product_21838_packaging_10","product_21838","packaging_10"
23600,"product_29118_packaging_12","product_29118","packaging_12"
23601,"product_29119_packaging_12","product_29119","packaging_12"
23602,"product_29617_packaging_6","product_29617","packaging_6"
23603,"product_29616_packaging_6","product_29616","packaging_6"
23604,"product_29120_packaging_12","product_29120","packaging_12"
23605,"product_29125_packaging_12","product_29125","packaging_12"
23607,"product_29121_packaging_12","product_29121","packaging_12"
23608,"product_29122_packaging_12","product_29122","packaging_12"
23609,"product_29615_packaging_6","product_29615","packaging_6"
23610,"product_29123_packaging_12","product_29123","packaging_12"
23611,"product_3951_packaging_6","product_3951","packaging_6"
23612,"product_29618_packaging_6","product_29618","packaging_6"
23613,"product_29124_packaging_12","product_29124","packaging_12"
23614,"product_29126_packaging_12","product_29126","packaging_12"
23615,"product_21837_packaging_10","product_21837","packaging_10"
23616,"product_30945_packaging_2","product_30945","packaging_2"
23617,"product_16253_packaging_10","product_16253","packaging_10"
23618,"product_2841_packaging_3","product_2841","packaging_3"
23619,"product_21836_packaging_10","product_21836","packaging_10"
23620,"product_2388_packaging_6","product_2388","packaging_6"
23621,"product_2400_packaging_6","product_2400","packaging_6"
23623,"product_29131_packaging_6","product_29131","packaging_6"
23624,"product_29132_packaging_24","product_29132","packaging_24"
23625,"product_21876_packaging_10","product_21876","packaging_10"
23628,"product_21875_packaging_10","product_21875","packaging_10"
23629,"product_29619_packaging_6","product_29619","packaging_6"
23630,"product_29620_packaging_10","product_29620","packaging_10"
23631,"product_29621_packaging_10","product_29621","packaging_10"
23632,"product_3645_packaging_6","product_3645","packaging_6"
23633,"product_19407_packaging_6","product_19407","packaging_6"
23635,"product_29622_packaging_10","product_29622","packaging_10"
23636,"product_4122_packaging_6","product_4122","packaging_6"
23637,"product_29127_packaging_12","product_29127","packaging_12"
23638,"product_29128_packaging_12","product_29128","packaging_12"
23639,"product_29129_packaging_12","product_29129","packaging_12"
23641,"product_29130_packaging_6","product_29130","packaging_6"
23643,"product_31954_packaging_10","product_31954","packaging_10"
23645,"product_16255_packaging_10","product_16255","packaging_10"
23647,"product_21898_packaging_10","product_21898","packaging_10"
23649,"product_29134_packaging_28","product_29134","packaging_28"
23651,"product_29139_packaging_12","product_29139","packaging_12"
23652,"product_29135_packaging_28","product_29135","packaging_28"
23653,"product_21860_packaging_10","product_21860","packaging_10"
23655,"product_29136_packaging_12","product_29136","packaging_12"
23656,"product_29140_packaging_12","product_29140","packaging_12"
23658,"product_29137_packaging_12","product_29137","packaging_12"
23659,"product_29143_packaging_12","product_29143","packaging_12"
23660,"product_29138_packaging_28","product_29138","packaging_28"
23661,"product_21865_packaging_10","product_21865","packaging_10"
23662,"product_29141_packaging_12","product_29141","packaging_12"
23663,"product_29148_packaging_16","product_29148","packaging_16"
23664,"product_29142_packaging_12","product_29142","packaging_12"
23665,"product_29144_packaging_12","product_29144","packaging_12"
23666,"product_29150_packaging_20","product_29150","packaging_20"
23667,"product_29145_packaging_12","product_29145","packaging_12"
23668,"product_29146_packaging_12","product_29146","packaging_12"
23669,"product_29149_packaging_16","product_29149","packaging_16"
23670,"product_29147_packaging_12","product_29147","packaging_12"
23671,"product_29929_packaging_6","product_29929","packaging_6"
